time,rate
2013-11-01 17:50:00,28.209539231393183
2013-11-01 18:00:00,27.219820741309015
2013-11-01 18:10:00,40.78439463041128
2013-11-01 18:20:00,27.05224830186813
2013-11-01 18:30:00,29.665045235974723
2013-11-01 18:40:00,23.644602148873748
2013-11-01 18:50:00,22.886704152970175
2013-11-01 19:00:00,26.820563327788744
2013-11-01 19:10:00,24.276589667313264
2013-11-01 19:20:00,21.07545599525654
2013-11-01 19:30:00,22.135968503972258
2013-11-01 19:40:00,23.18825565662977
2013-11-01 19:50:00,22.47997992408684
2013-11-01 20:00:00,25.364453605987638
2013-11-01 20:10:00,24.69910920976039
2013-11-01 20:20:00,22.413231112111585
2013-11-01 20:30:00,18.626145455093283
2013-11-01 20:40:00,18.90996883401382
2013-11-01 20:50:00,19.905799051519043
2013-11-01 21:00:00,19.066053486711077
2013-11-01 21:10:00,21.864075394101565
2013-11-01 21:20:00,21.886288368947575
2013-11-01 21:30:00,16.57968457459532
2013-11-01 21:40:00,19.21500794954506
2013-11-01 21:50:00,19.970469176048137
2013-11-01 22:00:00,18.31073967978087
2013-11-01 22:10:00,17.936132710908666
2013-11-01 22:20:00,12.939430201228879
2013-11-01 22:30:00,15.842980363247467
2013-11-01 22:40:00,13.581246325891668
2013-11-01 22:50:00,14.198000006393519
2013-11-01 23:00:00,15.668096444010295
2013-11-01 23:10:00,14.05223496123874
2013-11-01 23:20:00,17.345905679433415
2013-11-01 23:30:00,13.399074459130004
2013-11-01 23:40:00,11.805320699548787
2013-11-01 23:50:00,12.191769820279324
2013-11-02 00:00:00,13.941885199546942
2013-11-02 00:10:00,15.435139605997072
2013-11-02 00:20:00,14.231977828508548
2013-11-02 00:30:00,10.770556520984885
2013-11-02 00:40:00,12.520855991491443
2013-11-02 00:50:00,13.756167961683321
2013-11-02 01:00:00,15.943315935526776
2013-11-02 01:10:00,13.394673725324473
2013-11-02 01:20:00,10.76808413319705
2013-11-02 01:30:00,9.65760410444845
2013-11-02 01:40:00,11.216002014328412
2013-11-02 01:50:00,8.227751529618342
2013-11-02 02:00:00,9.946631677681474
2013-11-02 02:10:00,8.898823444105316
2013-11-02 02:20:00,9.569422873626426
2013-11-02 02:30:00,8.86879907060823
2013-11-02 02:40:00,9.518623167618696
2013-11-02 02:50:00,9.035817943946723
2013-11-02 03:00:00,9.284112287903682
2013-11-02 03:10:00,8.370656402822323
2013-11-02 03:20:00,8.79967233318764
2013-11-02 03:30:00,9.076490336870004
2013-11-02 03:40:00,9.624458401348472
2013-11-02 03:50:00,8.927058994436704
2013-11-02 04:00:00,11.678586718385572
2013-11-02 04:10:00,10.125210366142229
2013-11-02 04:20:00,8.221042258568149
2013-11-02 04:30:00,11.518100843652864
2013-11-02 04:40:00,10.22355931819266
2013-11-02 04:50:00,8.145666646827948
2013-11-02 05:00:00,9.619688137365548
2013-11-02 05:10:00,8.377512189962987
2013-11-02 05:20:00,7.934109295536795
2013-11-02 05:30:00,9.458443005854605
2013-11-02 05:40:00,9.46896155826513
2013-11-02 05:50:00,10.854695184288603
2013-11-02 06:00:00,10.322780762165582
2013-11-02 06:10:00,10.341852922969267
2013-11-02 06:20:00,10.441346307979549
2013-11-02 06:30:00,11.97888828795901
2013-11-02 06:40:00,10.76289207957304
2013-11-02 06:50:00,11.011181136166268
2013-11-02 07:00:00,11.798458412610616
2013-11-02 07:10:00,12.89745294621799
2013-11-02 07:20:00,12.359058577808566
2013-11-02 07:30:00,13.181192395958108
2013-11-02 07:40:00,14.20899523803347
2013-11-02 07:50:00,15.78294407838113
2013-11-02 08:00:00,17.52006917590461
2013-11-02 08:10:00,16.89942968075171
2013-11-02 08:20:00,16.05534162070206
2013-11-02 08:30:00,23.291137094320185
2013-11-02 08:40:00,21.36196451377603
2013-11-02 08:50:00,22.504816821018345
2013-11-02 09:00:00,28.82670001380552
2013-11-02 09:10:00,32.7185328221571
2013-11-02 09:20:00,24.581648599172542
2013-11-02 09:30:00,30.243327053172955
2013-11-02 09:40:00,29.151321793648762
2013-11-02 09:50:00,27.55102324782002
2013-11-02 10:00:00,29.890879532355438
2013-11-02 10:10:00,26.69276387169909
2013-11-02 10:20:00,24.058616404216846
2013-11-02 10:30:00,25.415501794357603
2013-11-02 10:40:00,20.467648341111765
2013-11-02 10:50:00,19.48322696561414
2013-11-02 11:00:00,21.36307183538201
2013-11-02 11:10:00,23.477128659231568
2013-11-02 11:20:00,25.32400277570591
2013-11-02 11:30:00,26.071041049354015
2013-11-02 11:40:00,32.92065835855448
2013-11-02 11:50:00,43.98797874637812
2013-11-02 12:00:00,23.147572420514784
2013-11-02 12:10:00,30.97409195220639
2013-11-02 12:20:00,23.07096774825022
2013-11-02 12:30:00,22.35646187819376
2013-11-02 12:40:00,22.036011185259756
2013-11-02 12:50:00,20.205583065845797
2013-11-02 13:00:00,22.896752027795355
2013-11-02 13:10:00,22.58762719878874
2013-11-02 13:20:00,24.641503130155836
2013-11-02 13:30:00,31.34925909799698
2013-11-02 13:40:00,26.644884133364517
2013-11-02 13:50:00,24.41518553557694
2013-11-02 14:00:00,24.89501556237771
2013-11-02 14:10:00,31.490332040752772
2013-11-02 14:20:00,31.0591451243208
2013-11-02 14:30:00,29.935576313152552
2013-11-02 14:40:00,25.356840896453363
2013-11-02 14:50:00,22.77994027428346
2013-11-02 15:00:00,24.179705956710208
2013-11-02 15:10:00,26.502997219323433
2013-11-02 15:20:00,28.75658701447719
2013-11-02 15:30:00,31.253541170061713
2013-11-02 15:40:00,30.713470407354695
2013-11-02 15:50:00,23.68400279486661
2013-11-02 16:00:00,23.001032860216675
2013-11-02 16:10:00,29.21669166728405
2013-11-02 16:20:00,30.43557595902416
2013-11-02 16:30:00,25.20954455518606
2013-11-02 16:40:00,26.452885324331483
2013-11-02 16:50:00,24.483935091293592
2013-11-02 17:00:00,22.153024271286633
2013-11-02 17:10:00,29.528463526183238
2013-11-02 17:20:00,26.062312865712776
2013-11-02 17:30:00,31.840510436774455
2013-11-02 17:40:00,35.39195160470194
2013-11-02 17:50:00,30.406159550089328
2013-11-02 18:00:00,30.065612978072412
2013-11-02 18:10:00,36.790869104310154
2013-11-02 18:20:00,32.12873183817984
2013-11-02 18:30:00,28.577506553954002
2013-11-02 18:40:00,24.647269841373905
2013-11-02 18:50:00,24.39284970521962
2013-11-02 19:00:00,30.78916016458477
2013-11-02 19:10:00,35.60733452914459
2013-11-02 19:20:00,26.53653063917939
2013-11-02 19:30:00,31.104518448449035
2013-11-02 19:40:00,33.771169673702836
2013-11-02 19:50:00,28.60232435201648
2013-11-02 20:00:00,22.523556735290303
2013-11-02 20:10:00,26.975236051739643
2013-11-02 20:20:00,22.55254185893847
2013-11-02 20:30:00,19.797126480741706
2013-11-02 20:40:00,19.53148361628981
2013-11-02 20:50:00,20.028098564208012
2013-11-02 21:00:00,20.51712523986144
2013-11-02 21:10:00,21.709540838198077
2013-11-02 21:20:00,22.119224214247385
2013-11-02 21:30:00,19.41299373999184
2013-11-02 21:40:00,18.698118009055722
2013-11-02 21:50:00,18.797845289741563
2013-11-02 22:00:00,21.007893441427
2013-11-02 22:10:00,23.731681313348865
2013-11-02 22:20:00,18.44848320120766
2013-11-02 22:30:00,17.300191399970437
2013-11-02 22:40:00,17.930118158461983
2013-11-02 22:50:00,17.25906574378041
2013-11-02 23:00:00,15.311847992396155
2013-11-02 23:10:00,14.671256400661324
2013-11-02 23:20:00,14.522872019880484
2013-11-02 23:30:00,21.906438903705435
2013-11-02 23:40:00,12.667746465125411
2013-11-02 23:50:00,13.46849826643825
2013-11-03 00:00:00,14.493277428823239
2013-11-03 00:10:00,16.01804874317531
2013-11-03 00:20:00,14.31774299474348
2013-11-03 00:30:00,9.77923243932945
2013-11-03 00:40:00,11.199421508778482
2013-11-03 00:50:00,12.067604138494898
2013-11-03 01:00:00,11.552101947050534
2013-11-03 01:10:00,12.010802463840601
2013-11-03 01:20:00,11.04587504069949
2013-11-03 01:30:00,10.8724389768591
2013-11-03 01:40:00,11.42369061272681
2013-11-03 01:50:00,11.740913964873767
2013-11-03 02:00:00,10.73116383418913
2013-11-03 02:10:00,11.425499931064028
2013-11-03 02:20:00,10.570290751251406
2013-11-03 02:30:00,9.152881334522933
2013-11-03 02:40:00,10.321640070480441
2013-11-03 02:50:00,8.979563722023192
2013-11-03 03:00:00,8.886129802835576
2013-11-03 03:10:00,9.362960737862428
2013-11-03 03:20:00,9.810554906004336
2013-11-03 03:30:00,9.104018179829472
2013-11-03 03:40:00,8.766062987823425
2013-11-03 03:50:00,8.699642554430177
2013-11-03 04:00:00,8.811770472534894
2013-11-03 04:10:00,9.358123285666192
2013-11-03 04:20:00,8.245768744463044
2013-11-03 04:30:00,7.321364124377508
2013-11-03 04:40:00,8.26207441499482
2013-11-03 04:50:00,9.040363226084551
2013-11-03 05:00:00,7.363004721101201
2013-11-03 05:10:00,8.009709264550228
2013-11-03 05:20:00,7.895515843056688
2013-11-03 05:30:00,6.698872184214407
2013-11-03 05:40:00,8.949249341532276
2013-11-03 05:50:00,9.250553435421336
2013-11-03 06:00:00,8.156863578160394
2013-11-03 06:10:00,10.712508577877893
2013-11-03 06:20:00,8.857630675569265
2013-11-03 06:30:00,8.18419873626991
2013-11-03 06:40:00,9.665447022918567
2013-11-03 06:50:00,9.04701448405477
2013-11-03 07:00:00,7.07179356959299
2013-11-03 07:10:00,10.73898232180814
2013-11-03 07:20:00,10.36034902846419
2013-11-03 07:30:00,10.421185018014896
2013-11-03 07:40:00,11.647883556879886
2013-11-03 07:50:00,12.039368539531324
2013-11-03 08:00:00,13.177110601452217
2013-11-03 08:10:00,12.429001827177897
2013-11-03 08:20:00,15.371390563853733
2013-11-03 08:30:00,15.812329312680445
2013-11-03 08:40:00,22.972947677619313
2013-11-03 08:50:00,18.657725578456397
2013-11-03 09:00:00,16.361071475384378
2013-11-03 09:10:00,16.522548856365248
2013-11-03 09:20:00,18.979810963800112
2013-11-03 09:30:00,18.55138091220324
2013-11-03 09:40:00,19.77027428211043
2013-11-03 09:50:00,26.451125833755988
2013-11-03 10:00:00,18.665883620000134
2013-11-03 10:10:00,33.445202805051714
2013-11-03 10:20:00,30.4625156558933
2013-11-03 10:30:00,31.60813183162259
2013-11-03 10:40:00,41.92625015034542
2013-11-03 10:50:00,38.0910630635086
2013-11-03 11:00:00,34.141854760676196
2013-11-03 11:10:00,38.108415139044354
2013-11-03 11:20:00,37.936445138485524
2013-11-03 11:30:00,34.60622373537564
2013-11-03 11:40:00,36.35034675169263
2013-11-03 11:50:00,41.953427263464974
2013-11-03 12:00:00,44.41548382094418
2013-11-03 12:10:00,43.718441027936656
2013-11-03 12:20:00,32.95663852585948
2013-11-03 12:30:00,38.4589472116862
2013-11-03 12:40:00,35.734641762146296
2013-11-03 12:50:00,32.01234621137512
2013-11-03 13:00:00,33.07710480931005
2013-11-03 13:10:00,31.82897204426123
2013-11-03 13:20:00,30.360457754810717
2013-11-03 13:30:00,36.3910318857723
2013-11-03 13:40:00,39.8046466803764
2013-11-03 13:50:00,47.7925850969043
2013-11-03 14:00:00,37.56516503364701
2013-11-03 14:10:00,34.29616862282998
2013-11-03 14:20:00,31.666291605945396
2013-11-03 14:30:00,42.13749880043994
2013-11-03 14:40:00,30.8864103832819
2013-11-03 14:50:00,30.937249199784734
2013-11-03 15:00:00,37.558042858762036
2013-11-03 15:10:00,38.703045881102334
2013-11-03 15:20:00,44.42493622648105
2013-11-03 15:30:00,35.569025181144376
2013-11-03 15:40:00,47.54519771194292
2013-11-03 15:50:00,39.39623068413392
2013-11-03 16:00:00,48.077444512992
2013-11-03 16:10:00,61.74472780239031
2013-11-03 16:20:00,44.376918075608316
2013-11-03 16:30:00,44.38824180151262
2013-11-03 16:40:00,43.31810887758218
2013-11-03 16:50:00,60.92922494849357
2013-11-03 17:00:00,57.24475579455207
2013-11-03 17:10:00,47.543215111953316
2013-11-03 17:20:00,43.74774696116612
2013-11-03 17:30:00,51.47451545438007
2013-11-03 17:40:00,43.231087146532346
2013-11-03 17:50:00,46.15824775560281
2013-11-03 18:00:00,76.35112337986993
2013-11-03 18:10:00,50.23843326705523
2013-11-03 18:20:00,68.25063588155064
2013-11-03 18:30:00,48.47696902238717
2013-11-03 18:40:00,42.49037809936517
2013-11-03 18:50:00,31.570853028908097
2013-11-03 19:00:00,35.89988890138565
2013-11-03 19:10:00,34.59290192806343
2013-11-03 19:20:00,38.53919566080811
2013-11-03 19:30:00,36.44206756173429
2013-11-03 19:40:00,60.01599756455034
2013-11-03 19:50:00,41.04895602308365
2013-11-03 20:00:00,39.068424292103195
2013-11-03 20:10:00,39.681460698132376
2013-11-03 20:20:00,38.33923524290404
2013-11-03 20:30:00,30.173489433305292
2013-11-03 20:40:00,23.967998353845474
2013-11-03 20:50:00,24.317841087749663
2013-11-03 21:00:00,22.039444586798087
2013-11-03 21:10:00,23.680570584967896
2013-11-03 21:20:00,25.530389301117623
2013-11-03 21:30:00,22.18180908317153
2013-11-03 21:40:00,24.436989421754863
2013-11-03 21:50:00,19.909285750824374
2013-11-03 22:00:00,23.476300111789882
2013-11-03 22:10:00,35.66610236148219
2013-11-03 22:20:00,27.62978839126874
2013-11-03 22:30:00,20.952406160822623
2013-11-03 22:40:00,19.93346760036455
2013-11-03 22:50:00,18.418839081904796
2013-11-03 23:00:00,20.942358231073936
2013-11-03 23:10:00,17.23206986130308
2013-11-03 23:20:00,13.814351792739474
2013-11-03 23:30:00,14.755394423798538
2013-11-03 23:40:00,17.08182005842925
2013-11-03 23:50:00,14.554921459663205
2013-11-04 00:00:00,14.722004602017712
2013-11-04 00:10:00,12.385440760168803
2013-11-04 00:20:00,12.40344128905613
2013-11-04 00:30:00,11.92867694100066
2013-11-04 00:40:00,9.720786004116244
2013-11-04 00:50:00,12.627469368268978
2013-11-04 01:00:00,12.07676418574748
2013-11-04 01:10:00,10.462961210303007
2013-11-04 01:20:00,12.574277938328636
2013-11-04 01:30:00,10.894235132930524
2013-11-04 01:40:00,8.841950120114866
2013-11-04 01:50:00,12.57594273991775
2013-11-04 02:00:00,10.227506889289925
2013-11-04 02:10:00,9.892939021466162
2013-11-04 02:20:00,11.616696587884976
2013-11-04 02:30:00,9.045704463278273
2013-11-04 02:40:00,9.013675358233025
2013-11-04 02:50:00,9.913931254093841
2013-11-04 03:00:00,9.60122062657812
2013-11-04 03:10:00,9.743076375830626
2013-11-04 03:20:00,9.728611012857566
2013-11-04 03:30:00,9.366910363998898
2013-11-04 03:40:00,9.397610898413713
2013-11-04 03:50:00,10.32733734536457
2013-11-04 04:00:00,9.703972848639298
2013-11-04 04:10:00,9.137017718100779
2013-11-04 04:20:00,9.681607767151322
2013-11-04 04:30:00,9.659464379285502
2013-11-04 04:40:00,9.336450341495949
2013-11-04 04:50:00,10.084094763858513
2013-11-04 05:00:00,9.09808134686536
2013-11-04 05:10:00,9.990949964246209
2013-11-04 05:20:00,9.922459402983584
2013-11-04 05:30:00,11.513926141814835
2013-11-04 05:40:00,20.196471823967496
2013-11-04 05:50:00,10.731960079643267
2013-11-04 06:00:00,12.207086759386824
2013-11-04 06:10:00,14.69012101438804
2013-11-04 06:20:00,12.936766439695607
2013-11-04 06:30:00,18.257831250832506
2013-11-04 06:40:00,16.276372187438042
2013-11-04 06:50:00,20.928708378979014
2013-11-04 07:00:00,20.7790926355146
2013-11-04 07:10:00,18.45420543951466
2013-11-04 07:20:00,18.66558818728074
2013-11-04 07:30:00,33.693032617651795
2013-11-04 07:40:00,22.376916493778538
2013-11-04 07:50:00,23.371035259641538
2013-11-04 08:00:00,31.612027140333254
2013-11-04 08:10:00,29.62757005817978
2013-11-04 08:20:00,33.776390414214674
2013-11-04 08:30:00,32.984804771560945
2013-11-04 08:40:00,30.457930318258835
2013-11-04 08:50:00,23.590149774281706
2013-11-04 09:00:00,40.113098268051154
2013-11-04 09:10:00,32.53220049744323
2013-11-04 09:20:00,29.465274475358058
2013-11-04 09:30:00,27.670324262398722
2013-11-04 09:40:00,24.22624800304331
2013-11-04 09:50:00,19.447240517583598
2013-11-04 10:00:00,22.853577433584793
2013-11-04 10:10:00,24.126953553568153
2013-11-04 10:20:00,27.6212847302804
2013-11-04 10:30:00,28.731154290656324
2013-11-04 10:40:00,24.29747562099496
2013-11-04 10:50:00,24.315217240033707
2013-11-04 11:00:00,29.78258590407802
2013-11-04 11:10:00,26.67736452021997
2013-11-04 11:20:00,28.245832002464297
2013-11-04 11:30:00,30.874356276041258
2013-11-04 11:40:00,34.105437833159755
2013-11-04 11:50:00,38.481279407532874
2013-11-04 12:00:00,28.486647712487656
2013-11-04 12:10:00,34.12702328242313
2013-11-04 12:20:00,30.194305151004446
2013-11-04 12:30:00,28.375159194460352
2013-11-04 12:40:00,27.274103211695873
2013-11-04 12:50:00,28.071990531216777
2013-11-04 13:00:00,24.637943810035324
2013-11-04 13:10:00,29.212968367846795
2013-11-04 13:20:00,42.46203838093464
2013-11-04 13:30:00,32.78213854772071
2013-11-04 13:40:00,34.88356335026151
2013-11-04 13:50:00,35.29818055786475
2013-11-04 14:00:00,25.064484483705858
2013-11-04 14:10:00,22.685868774625597
2013-11-04 14:20:00,31.811200712536827
2013-11-04 14:30:00,29.70896484844099
2013-11-04 14:40:00,27.574706662243006
2013-11-04 14:50:00,22.09158880720765
2013-11-04 15:00:00,24.14715233246125
2013-11-04 15:10:00,25.02512787842146
2013-11-04 15:20:00,31.744172845265933
2013-11-04 15:30:00,28.24088982648119
2013-11-04 15:40:00,30.027813889567025
2013-11-04 15:50:00,26.280134110165328
2013-11-04 16:00:00,24.48531437141338
2013-11-04 16:10:00,58.83093530072463
2013-11-04 16:20:00,46.49767002143151
2013-11-04 16:30:00,31.886669317822253
2013-11-04 16:40:00,27.604704265581418
2013-11-04 16:50:00,23.637089359053384
2013-11-04 17:00:00,24.66160528259301
2013-11-04 17:10:00,28.78369338105979
2013-11-04 17:20:00,24.74729089682718
2013-11-04 17:30:00,27.30286257700251
2013-11-04 17:40:00,32.34041709928633
2013-11-04 17:50:00,28.105579225144247
2013-11-04 18:00:00,28.55915590112042
2013-11-04 18:10:00,37.67419760048266
2013-11-04 18:20:00,25.436737241355704
2013-11-04 18:30:00,28.01167036931381
2013-11-04 18:40:00,24.98550146612306
2013-11-04 18:50:00,19.26072427080476
2013-11-04 19:00:00,20.88628034008058
2013-11-04 19:10:00,20.366996369182342
2013-11-04 19:20:00,20.507425463807515
2013-11-04 19:30:00,19.421251258125398
2013-11-04 19:40:00,28.456680056173045
2013-11-04 19:50:00,28.229610584433946
2013-11-04 20:00:00,23.586138432536337
2013-11-04 20:10:00,25.093855980426188
2013-11-04 20:20:00,26.194099007581887
2013-11-04 20:30:00,20.62593108133362
2013-11-04 20:40:00,21.290010693152997
2013-11-04 20:50:00,15.62764374397561
2013-11-04 21:00:00,18.80299131056641
2013-11-04 21:10:00,17.55182000126868
2013-11-04 21:20:00,17.53217292862674
2013-11-04 21:30:00,20.824569715669487
2013-11-04 21:40:00,22.65044962205389
2013-11-04 21:50:00,20.158729825788175
2013-11-04 22:00:00,16.088905526950995
2013-11-04 22:10:00,16.444245544842985
2013-11-04 22:20:00,15.69560842772789
2013-11-04 22:30:00,14.619547721154271
2013-11-04 22:40:00,16.546868500706744
2013-11-04 22:50:00,15.914588826679704
2013-11-04 23:00:00,13.770558887875733
2013-11-04 23:10:00,15.835042489014278
2013-11-04 23:20:00,15.422969589650297
2013-11-04 23:30:00,14.386101151186876
2013-11-04 23:40:00,13.911867462477899
2013-11-04 23:50:00,12.257837392707211
2013-11-05 00:00:00,13.090086929468224
2013-11-05 00:10:00,11.825961552989297
2013-11-05 00:20:00,12.659026480319865
2013-11-05 00:30:00,11.73120665697839
2013-11-05 00:40:00,12.601647931618372
2013-11-05 00:50:00,10.841818499834279
2013-11-05 01:00:00,11.966115010725186
2013-11-05 01:10:00,12.100683317301254
2013-11-05 01:20:00,11.706439237526057
2013-11-05 01:30:00,12.844928121240574
2013-11-05 01:40:00,10.976267613525842
2013-11-05 01:50:00,10.392281846264394
2013-11-05 02:00:00,12.307521770564025
2013-11-05 02:10:00,9.767889036129617
2013-11-05 02:20:00,8.540059512217628
2013-11-05 02:30:00,11.142067375483537
2013-11-05 02:40:00,8.033827414969647
2013-11-05 02:50:00,9.762662592686173
2013-11-05 03:00:00,9.862453182934807
2013-11-05 03:10:00,7.979804086804003
2013-11-05 03:20:00,7.993189262444487
2013-11-05 03:30:00,9.01338786560306
2013-11-05 03:40:00,9.098113125261932
2013-11-05 03:50:00,8.539046691297884
2013-11-05 04:00:00,10.098420556752824
2013-11-05 04:10:00,10.319461509935596
2013-11-05 04:20:00,10.636205980625189
2013-11-05 04:30:00,10.85706269201
2013-11-05 04:40:00,9.607260996722077
2013-11-05 04:50:00,9.180808120193326
2013-11-05 05:00:00,10.506212434812735
2013-11-05 05:10:00,9.737072494013438
2013-11-05 05:20:00,8.451691058292296
2013-11-05 05:30:00,9.838279654010385
2013-11-05 05:40:00,9.79043713625613
2013-11-05 05:50:00,10.094686296050227
2013-11-05 06:00:00,12.386329042686409
2013-11-05 06:10:00,12.616993173029572
2013-11-05 06:20:00,11.898480427466557
2013-11-05 06:30:00,14.511878709207908
2013-11-05 06:40:00,16.913223402977255
2013-11-05 06:50:00,17.50484988176754
2013-11-05 07:00:00,21.24057362837487
2013-11-05 07:10:00,19.618814303506692
2013-11-05 07:20:00,16.097850424433823
2013-11-05 07:30:00,25.597056357244742
2013-11-05 07:40:00,24.71852138993904
2013-11-05 07:50:00,17.79520813844658
2013-11-05 08:00:00,26.131869835208892
2013-11-05 08:10:00,25.52069589761727
2013-11-05 08:20:00,21.25601345748308
2013-11-05 08:30:00,30.28047041481829
2013-11-05 08:40:00,22.511612241687367
2013-11-05 08:50:00,20.21015342313162
2013-11-05 09:00:00,24.0572793932618
2013-11-05 09:10:00,21.322870075781527
2013-11-05 09:20:00,24.68201537342104
2013-11-05 09:30:00,26.796329521053035
2013-11-05 09:40:00,25.070519367501515
2013-11-05 09:50:00,26.5917166498473
2013-11-05 10:00:00,17.429327510930985
2013-11-05 10:10:00,20.7197811739232
2013-11-05 10:20:00,17.687295705867143
2013-11-05 10:30:00,17.53349227625886
2013-11-05 10:40:00,19.998892378064923
2013-11-05 10:50:00,18.13414358435068
2013-11-05 11:00:00,17.035472024048445
2013-11-05 11:10:00,20.23094097665567
2013-11-05 11:20:00,23.910462577027797
2013-11-05 11:30:00,34.16874964338609
2013-11-05 11:40:00,32.11512823330647
2013-11-05 11:50:00,25.861198313756468
2013-11-05 12:00:00,21.575697833461994
2013-11-05 12:10:00,21.179152510521224
2013-11-05 12:20:00,22.33515426612274
2013-11-05 12:30:00,31.63150548128872
2013-11-05 12:40:00,27.12284097468379
2013-11-05 12:50:00,24.688394006225927
2013-11-05 13:00:00,23.524286862944248
2013-11-05 13:10:00,22.27707581897125
2013-11-05 13:20:00,23.824674319684533
2013-11-05 13:30:00,24.591758913439694
2013-11-05 13:40:00,24.55519255094152
2013-11-05 13:50:00,25.860242237350466
2013-11-05 14:00:00,19.157701908909704
2013-11-05 14:10:00,28.219629469802292
2013-11-05 14:20:00,24.972023389188646
2013-11-05 14:30:00,31.96824104033256
2013-11-05 14:40:00,22.638793679752002
2013-11-05 14:50:00,22.288038237763228
